yahoo_symbol,Scheme Name,AMC,Plan,Option
0P0001TWS7.BO,Bandhan Nifty 500 Momentum 50 Index Fund Direct Plan-Growth,Bandhan Mutual Fund,Direct,Unknown
0P0001TWS8.BO,Bandhan Nifty 500 Momentum 50 Index Fund Regular Plan-Growth,Bandhan Mutual Fund,Regular,Unknown
0P0001TWSM.BO,Bandhan Nifty 500 Value 50 Index Fund Direct Plan - Growth,Bandhan Mutual Fund,Direct,Growth
0P0001TWSN.BO,Bandhan Nifty 500 Value 50 Index Fund Regular Plan - Growth,Bandhan Mutual Fund,Regular,Growth
0P0001RS9B.BO,Bandhan Nifty Alpha 50 Index Fund - Direct Plan - Growth,Bandhan Mutual Fund,Direct,Growth
0P0001RS9C.BO,Bandhan Nifty Alpha 50 Index Fund - Direct Plan - IDCW,Bandhan Mutual Fund,Direct,IDCW
0P0001RS9F.BO,Bandhan Nifty Alpha 50 Index Fund - Regular Plan - Growth,Bandhan Mutual Fund,Regular,Growth
0P0001RS9G.BO,Bandhan Nifty Alpha 50 Index Fund - Regular Plan - IDCW,Bandhan Mutual Fund,Regular,IDCW
0P0001UGVC.BO,Bandhan Nifty Alpha Low Volatility 30 Index Fund - Direct Plan - Growth,Bandhan Mutual Fund,Direct,Growth
0P0001UGVD.BO,Bandhan Nifty Alpha Low Volatility 30 Index Fund - Regular Plan - Growth,Bandhan Mutual Fund,Regular,Growth
0P0001TGBW.BO,Bandhan Nifty Bank Index Fund - Direct Plan - Growth,Bandhan Mutual Fund,Direct,Growth
0P0001TGBX.BO,Bandhan Nifty Bank Index Fund - Regular Plan - Growth,Bandhan Mutual Fund,Regular,Growth
0P0001RGQ1.BO,Bandhan Nifty IT Index Fund - Direct Plan - Growth,Bandhan Mutual Fund,Direct,Growth
0P0001RGPU.BO,Bandhan Nifty IT Index Fund - Direct Plan - IDCW,Bandhan Mutual Fund,Direct,IDCW
0P0001RGPX.BO,Bandhan Nifty IT Index Fund - Regular Plan - Growth,Bandhan Mutual Fund,Regular,Growth
0P0001RGPY.BO,Bandhan Nifty IT Index Fund - Regular Plan - IDCW,Bandhan Mutual Fund,Regular,IDCW
0P0001TKDB.BO,Bandhan Nifty Midcap 150 Index Fund-Direct Plan-Growth,Bandhan Mutual Fund,Unknown,Unknown
0P0001TKDC.BO,Bandhan Nifty Midcap 150 Index Fund-Regular Plan-Growth,Bandhan Mutual Fund,Unknown,Unknown
0P0001UOP4.BO,Bandhan Nifty Next 50 Index Fund - Direct Plan - Growth,Bandhan Mutual Fund,Direct,Growth
0P0001UOP5.BO,Bandhan Nifty Next 50 Index Fund - Regular Plan - Growth,Bandhan Mutual Fund,Regular,Growth
0P0001S21J.BO,BANDHAN Nifty Smallcap 250 Index Fund - Direct Plan - Growth,Bandhan Mutual Fund,Direct,Growth
0P0001S21I.BO,BANDHAN Nifty Smallcap 250 Index Fund - Direct Plan - IDCW,Bandhan Mutual Fund,Direct,IDCW
0P0001S21F.BO,BANDHAN Nifty Smallcap 250 Index Fund - Regular Plan - Growth,Bandhan Mutual Fund,Regular,Growth
0P0001S21E.BO,BANDHAN Nifty Smallcap 250 Index Fund - Regular Plan - IDCW,Bandhan Mutual Fund,Regular,IDCW
0P0001T8DA.BO,Bandhan Nifty Total Market Index Fund - Direct Plan - Growth,Bandhan Mutual Fund,Direct,Growth
0P0001T8DB.BO,Bandhan Nifty Total Market Index Fund - Regular Plan - Growth,Bandhan Mutual Fund,Regular,Growth
0P0001POQT.BO,BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - GROWTH - DIRECT PLAN,Bandhan Mutual Fund,Direct,Growth
0P0001POQX.BO,BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - GROWTH - REGULAR PLAN,Bandhan Mutual Fund,Regular,Growth
0P0001POQU.BO,BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - IDCW - DIRECT PLAN,Bandhan Mutual Fund,Direct,IDCW
0P0001POQY.BO,BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - IDCW - REGULAR PLAN,Bandhan Mutual Fund,Regular,IDCW
0P0001PL7U.BO,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - GROWTH - DIRECT PLAN,Bandhan Mutual Fund,Direct,Growth
0P0001PL7Q.BO,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - GROWTH - REGULAR PLAN,Bandhan Mutual Fund,Regular,Growth
0P0001PL7T.BO,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - IDCW - DIRECT PLAN,Bandhan Mutual Fund,Direct,IDCW
0P0001PL7P.BO,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - IDCW - REGULAR PLAN,Bandhan Mutual Fund,Regular,IDCW
0P0001S2QI.BO,Baroda BNP Paribas Nifty 50 Index Fund - Direct Plan - Growth option,Unknown,Direct,Growth
0P0001S2QJ.BO,Baroda BNP Paribas Nifty 50 Index Fund - Direct Plan - IDCW option,Unknown,Direct,IDCW
0P0001S2QL.BO,Baroda BNP Paribas Nifty 50 Index Fund - Regular Plan - Growth option,Unknown,Regular,Growth
0P0001S2QM.BO,Baroda BNP Paribas Nifty 50 Index Fund - Regular Plan - IDCW option,Unknown,Regular,IDCW
0P0001TWG9.BO,Baroda BNP Paribas Nifty Midcap 150 Index Fund - Direct Plan - Growth Option,Unknown,Direct,Growth
0P0001TWGA.BO,Baroda BNP Paribas Nifty Midcap 150 Index Fund - Regular Plan - Growth Option,Unknown,Regular,Growth
0P0001QCIK.BO,Baroda BNP Paribas Nifty SDL December 2026 Index Fund - Direct Plan - Growth Option,Unknown,Direct,Growth
,Baroda BNP Paribas Nifty SDL December 2026 Index Fund - Direct Plan - IDCW Option,Unknown,Direct,IDCW
0P0001QCIM.BO,Baroda BNP Paribas Nifty SDL December 2026 Index Fund - Regular Plan - Growth Option,Unknown,Regular,Growth
0P0001QCIN.BO,Baroda BNP Paribas Nifty SDL December 2026 Index Fund - Regular Plan - IDCW Option,Unknown,Regular,IDCW
0P0001QLO3.BO,Baroda BNP Paribas NIFTY SDL December 2028 Index Fund - Direct Plan - Growth Option,Unknown,Direct,Growth
0P0001QLO4.BO,Baroda BNP Paribas NIFTY SDL December 2028 Index Fund - Direct Plan - IDCW Option,Unknown,Direct,IDCW
0P0001QLO5.BO,Baroda BNP Paribas NIFTY SDL December 2028 Index Fund - Regular Plan - Growth Option,Unknown,Regular,Growth
0P0001QLO6.BO,Baroda BNP Paribas NIFTY SDL December 2028 Index Fund - Regular Plan - IDCW Option,Unknown,Regular,IDCW
0P0001TR0N.BO,Baroda BNP Paribas Nifty200 Momentum 30 Index Fund - Direct Plan - Growth Option,Unknown,Direct,Growth
0P0001TR0O.BO,Baroda BNP Paribas Nifty200 Momentum 30 Index Fund - Regular Plan - Growth Option,Unknown,Regular,Growth
0P0002C908.BO,Choice Nifty 50 Index Fund - Direct Plan Growth,Unknown,Direct,Growth
0P0002C90A.BO,Choice Nifty 50 Index Fund - Regular Plan Growth,Unknown,Regular,Growth
0P0002C90B.BO,Choice Nifty Next 50 Index Fund - Direct Plan Growth,Unknown,Direct,Growth
0P0002C907.BO,Choice Nifty Next 50 Index Fund - Regular Plan Growth,Unknown,Regular,Growth
0P0001UH8N.BO,DSP BSE SENSEX Next 30 Index Fund - Direct - Growth,DSP Mutual Fund,Direct,Growth
0P0001UH8O.BO,DSP BSE SENSEX Next 30 Index Fund - Direct - IDCW,DSP Mutual Fund,Direct,IDCW
0P0001UH8Q.BO,DSP BSE SENSEX Next 30 Index Fund - Regular - Growth,DSP Mutual Fund,Regular,Growth
0P0001UH8R.BO,DSP BSE SENSEX Next 30 Index Fund - Regular - IDCW,DSP Mutual Fund,Regular,IDCW
0P0001QBUD.BO,DSP CRISIL-IBX 50:50 Gilt Plus SDL - April 2033 Index Fund - Direct - Growth,DSP Mutual Fund,Direct,Growth
0P0001QBUE.BO,DSP CRISIL-IBX 50:50 Gilt Plus SDL - April 2033 Index Fund - Direct - IDCW,DSP Mutual Fund,Direct,IDCW
0P0001QBUG.BO,DSP CRISIL-IBX 50:50 Gilt Plus SDL - April 2033 Index Fund - Regular - Growth,DSP Mutual Fund,Regular,Growth
0P0001QBUH.BO,DSP CRISIL-IBX 50:50 Gilt Plus SDL - April 2033 Index Fund - Regular - IDCW,DSP Mutual Fund,Regular,IDCW
0P0001BOY3.BO,DSP Nifty 50 Equal Weight Index Fund - Direct Plan - Growth,DSP Mutual Fund,Direct,Growth
0P0001BOY4.BO,DSP Nifty 50 Equal Weight Index Fund - Direct Plan - IDCW,DSP Mutual Fund,Direct,IDCW
0P0001BOXZ.BO,DSP Nifty 50 Equal Weight Index Fund - Regular Plan - Growth,DSP Mutual Fund,Regular,Growth
0P0001BOY0.BO,DSP Nifty 50 Equal Weight Index Fund - Regular Plan - IDCW,DSP Mutual Fund,Regular,IDCW
0P0001FTFG.BO,DSP Nifty 50 Index Fund - Direct Plan - Growth,DSP Mutual Fund,Direct,Growth
0P0001FTFI.BO,DSP Nifty 50 Index Fund - Direct Plan - IDCW,DSP Mutual Fund,Direct,IDCW
0P0001FTFJ.BO,DSP Nifty 50 Index Fund - Regular Plan - Growth,DSP Mutual Fund,Regular,Growth
0P0001FTFK.BO,DSP Nifty 50 Index Fund - Regular Plan - IDCW,DSP Mutual Fund,Regular,IDCW
0P0001YIPE.BO,DSP Nifty 500 Index Fund - Direct - Growth,DSP Mutual Fund,Direct,Growth
0P0001YIPF.BO,DSP Nifty 500 Index Fund - Direct - IDCW,DSP Mutual Fund,Direct,IDCW
0P0001YIPH.BO,DSP Nifty 500 Index Fund - Regular - Growth,DSP Mutual Fund,Regular,Growth
0P0001YIPI.BO,DSP Nifty 500 Index Fund - Regular - IDCW,DSP Mutual Fund,Regular,IDCW
0P0001SXPR.BO,DSP Nifty Bank Index Fund - Direct - Growth,DSP Mutual Fund,Direct,Growth
0P0001SXPS.BO,DSP Nifty Bank Index Fund - Regular - Growth,DSP Mutual Fund,Regular,Growth
0P0001VFHB.BO,DSP Nifty Healthcare Index Fund - Direct - IDCW,DSP Mutual Fund,Direct,IDCW
0P0001VFHA.BO,DSP Nifty Healthcare Index Fund - Direct- Growth,DSP Mutual Fund,Direct,Growth
0P0001VFHD.BO,DSP Nifty Healthcare Index Fund - Regular - Growth,DSP Mutual Fund,Regular,Growth
0P0001VFHE.BO,DSP Nifty Healthcare Index Fund - Regular - IDCW,DSP Mutual Fund,Regular,IDCW
0P0001VG2Z.BO,DSP Nifty IT Index Fund - Direct - Growth,DSP Mutual Fund,Direct,Growth
0P0001VG30.BO,DSP Nifty IT Index Fund - Direct - IDCW,DSP Mutual Fund,Direct,IDCW
0P0001VG32.BO,DSP Nifty IT Index Fund - Regular - Growth,DSP Mutual Fund,Regular,Growth
0P0001VG33.BO,DSP Nifty IT Index Fund - Regular - IDCW,DSP Mutual Fund,Regular,IDCW
0P0001YAYW.BO,DSP Nifty Midcap 150 Index Fund - Direct - Growth,DSP Mutual Fund,Direct,Growth
0P0001YAYX.BO,DSP Nifty Midcap 150 Index Fund - Direct - IDCW,DSP Mutual Fund,Direct,IDCW
0P0001YAYZ.BO,DSP Nifty Midcap 150 Index Fund - Regular - Growth,DSP Mutual Fund,Regular,Growth
0P0001YAZ0.BO,DSP Nifty Midcap 150 Index Fund - Regular - IDCW,DSP Mutual Fund,Regular,IDCW
0P0001PE42.BO,DSP Nifty Midcap 150 Quality 50 Index Fund - Direct - Growth,DSP Mutual Fund,Direct,Growth
0P0001PE41.BO,DSP Nifty Midcap 150 Quality 50 Index Fund - Direct - IDCW,DSP Mutual Fund,Direct,IDCW
0P0001PE3Z.BO,DSP Nifty Midcap 150 Quality 50 Index Fund - Regular - Growth,DSP Mutual Fund,Regular,Growth
0P0001PE3Y.BO,DSP Nifty Midcap 150 Quality 50 Index Fund - Regular - IDCW,DSP Mutual Fund,Regular,IDCW
0P0001FTFQ.BO,DSP Nifty Next 50 Index Fund - Direct Plan - Growth,DSP Mutual Fund,Direct,Growth
0P0001FTFR.BO,DSP Nifty Next 50 Index Fund - Direct Plan - IDCW,DSP Mutual Fund,Direct,IDCW
0P0001FTFS.BO,DSP Nifty Next 50 Index Fund - Regular Plan - Growth,DSP Mutual Fund,Regular,Growth
0P0001FTFT.BO,DSP Nifty Next 50 Index Fund - Regular Plan - IDCW,DSP Mutual Fund,Regular,IDCW
0P0001UOPG.BO,DSP Nifty Private Bank Index Fund - Direct - Growth,DSP Mutual Fund,Direct,Growth
0P0001UOPH.BO,DSP Nifty Private Bank Index Fund - Direct - IDCW,DSP Mutual Fund,Direct,IDCW
0P0001UOPJ.BO,DSP Nifty Private Bank Index Fund - Regular - Growth,DSP Mutual Fund,Regular,Growth
0P0001UOPK.BO,DSP Nifty Private Bank Index Fund - Regular - IDCW,DSP Mutual Fund,Regular,IDCW
0P0001ON5T.BO,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund - Direct - Growth,DSP Mutual Fund,Direct,Growth
0P0001ON5U.BO,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund - Direct - IDCW,DSP Mutual Fund,Direct,IDCW
0P0001ON5W.BO,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund - Regular - Growth,DSP Mutual Fund,Regular,Growth
0P0001ON5X.BO,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund - Regular - IDCW,DSP Mutual Fund,Regular,IDCW
0P0001QE0O.BO,DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund - Direct - Growth,DSP Mutual Fund,Direct,Growth
0P0001QE0P.BO,DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund - Direct - IDCW,DSP Mutual Fund,Direct,IDCW
0P0001QE0R.BO,DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund - Regular - Growth,DSP Mutual Fund,Regular,Growth
0P0001QE0S.BO,DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund - Regular - IDCW,DSP Mutual Fund,Regular,IDCW
0P0001YAZ2.BO,DSP Nifty Smallcap 250 Index Fund - Direct - Growth,DSP Mutual Fund,Direct,Growth
0P0001YAZ3.BO,DSP Nifty Smallcap 250 Index Fund - Direct - IDCW,DSP Mutual Fund,Direct,IDCW
0P0001YAZ5.BO,DSP Nifty Smallcap 250 Index Fund - Regular - Growth,DSP Mutual Fund,Regular,Growth
0P0001YAZ6.BO,DSP Nifty Smallcap 250 Index Fund - Regular - IDCW,DSP Mutual Fund,Regular,IDCW
0P0001S0OG.BO,DSP Nifty Smallcap250 Quality 50 Index Fund - Direct - Growth,DSP Mutual Fund,Direct,Growth
0P0001S0OH.BO,DSP Nifty Smallcap250 Quality 50 Index Fund - Direct - IDCW,DSP Mutual Fund,Direct,IDCW
0P0001S0OJ.BO,DSP Nifty Smallcap250 Quality 50 Index Fund - Regular - Growth,DSP Mutual Fund,Regular,Growth
0P0001S0OK.BO,DSP Nifty Smallcap250 Quality 50 Index Fund - Regular - IDCW,DSP Mutual Fund,Regular,IDCW
0P0001THNF.BO,DSP Nifty Top 10 Equal Weight Index Fund - Direct - Growth,DSP Mutual Fund,Direct,Growth
0P0001THNG.BO,DSP Nifty Top 10 Equal Weight Index Fund - Regular - Growth,DSP Mutual Fund,Regular,Growth
0P0001X8GU.BO,DSP Nifty500 Flexicap Quality 30 Index Fund - Direct - Growth,DSP Mutual Fund,Direct,Growth
0P0001X8GV.BO,DSP Nifty500 Flexicap Quality 30 Index Fund - Direct - IDCW,DSP Mutual Fund,Direct,IDCW
0P0001X8GX.BO,DSP Nifty500 Flexicap Quality 30 Index Fund - Regular - Growth,DSP Mutual Fund,Regular,Growth
0P0001X8GY.BO,DSP Nifty500 Flexicap Quality 30 Index Fund - Regular - IDCW,DSP Mutual Fund,Regular,IDCW
0P0001V4AH.BO,Edelweiss BSE Internet Economy Index Fund - Direct Plan - Growth,Unknown,Direct,Growth
0P0001V4AG.BO,Edelweiss BSE Internet Economy Index Fund - Direct Plan - IDCW,Unknown,Direct,IDCW
0P0001V4AD.BO,Edelweiss BSE Internet Economy Index Fund - Regular Plan - Growth,Unknown,Regular,Growth
0P0001V4AC.BO,Edelweiss BSE Internet Economy Index Fund - Regular Plan - IDCW,Unknown,Regular,IDCW
0P0001PRWC.BO,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund - Direct Plan - Growth,Unknown,Direct,Growth
0P0001PRWD.BO,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund - Direct Plan - IDCW Option,Unknown,Direct,IDCW
0P0001PRWG.BO,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund - Regular Plan - Growth,Unknown,Regular,Growth
0P0001PRWH.BO,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund - Regular Plan - IDCW Option,Unknown,Regular,IDCW
0P0001PUB4.BO,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Direct Plan - Growth,Unknown,Direct,Growth
0P0001PUB5.BO,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Direct Plan - IDCW,Unknown,Direct,IDCW
0P0001PUB8.BO,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Regular Plan - Growth,Unknown,Regular,Growth
0P0001PUB9.BO,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Regular Plan - IDCW,Unknown,Regular,IDCW
0P0001PXDH.BO,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Direct Plan - Growth,Unknown,Direct,Growth
0P0001PXDI.BO,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Direct Plan - IDCW,Unknown,Direct,IDCW
0P0001PXDL.BO,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Regular Plan - Growth,Unknown,Regular,Growth
0P0001PXDM.BO,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Regular Plan - IDCW,Unknown,Regular,IDCW
0P0001QDZD.BO,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index fund - Direct Plan - Growth,Unknown,Direct,Growth
0P0001QES9.BO,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index fund - Direct Plan - IDCW,Unknown,Direct,IDCW
0P0001QDZE.BO,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index fund - Regular Plan - Growth,Unknown,Regular,Growth
0P0001QES6.BO,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Short Duration Index fund - Regular Plan - IDCW,Unknown,Regular,IDCW
0P0001UO3H.BO,Edelweiss CRISIL IBX AAA Bond NBFC HFC Jun 2027 Index Fund - Direct Plan - Growth Option,Unknown,Direct,Growth
0P0001UO3I.BO,Edelweiss CRISIL IBX AAA Bond NBFC HFC Jun 2027 Index Fund - Direct Plan - IDCW Option,Unknown,Direct,IDCW
0P0001UO3L.BO,Edelweiss CRISIL IBX AAA Bond NBFC HFC Jun 2027 Index Fund - Regular Plan - Growth Option,Unknown,Regular,Growth
0P0001UO3M.BO,Edelweiss CRISIL IBX AAA Bond NBFC HFC Jun 2027 Index Fund - Regular Plan - IDCW Option,Unknown,Regular,IDCW
0P0001U5D5.BO,Edelweiss CRISIL IBX AAA Financial Services - Jan 2028 Index Fund - Direct - Growth,Unknown,Direct,Growth
0P0001U5D6.BO,Edelweiss CRISIL IBX AAA Financial Services - Jan 2028 Index Fund - Direct - IDCW - Payout,Unknown,Direct,IDCW
0P0001U5D9.BO,Edelweiss CRISIL IBX AAA Financial Services - Jan 2028 Index Fund - Regular - Growth,Unknown,Regular,Growth
0P0001U5DA.BO,Edelweiss CRISIL IBX AAA Financial Services - Jan 2028 Index Fund - Regular - IDCW - Payout,Unknown,Regular,IDCW
,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund - Direct Plan - IDCW Payout,Unknown,Direct,IDCW
,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund - Direct Plan Growth,Unknown,Direct,Growth
,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund - Regular Plan - IDCW Payout,Unknown,Regular,IDCW
,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund - Regular Plan Growth,Unknown,Regular,Growth
0P0001KUJC.BO,Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund - Direct Plan - IDCW Option,Unknown,Direct,IDCW
0P0001KUJG.BO,Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund - Regular Plan - IDCW Option,Unknown,Regular,IDCW
0P0001KUJB.BO,Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund Direct Plan - Growth,Unknown,Direct,Growth
0P0001KUJF.BO,Edelweiss MSCI India Domestic & World Healthcare 45 index Fund Regular Plan - Growth,Unknown,Regular,Growth
0P0001NI59.BO,Edelweiss Nifty 100 Quality 30 Index Fund Direct Plan Growth,Unknown,Direct,Growth
0P0001NI5A.BO,Edelweiss Nifty 100 Quality 30 Index Fund Direct Plan IDCW,Unknown,Direct,IDCW
0P0001NI55.BO,Edelweiss Nifty 100 Quality 30 Index Fund Regular Plan Growth,Unknown,Regular,Growth
0P0001NI56.BO,Edelweiss Nifty 100 Quality 30 Index Fund Regular Plan IDCW,Unknown,Regular,IDCW
0P0001NI51.BO,Edelweiss Nifty 50 Index Fund Direct Plan Growth,Unknown,Direct,Growth
0P0001NI52.BO,Edelweiss Nifty 50 Index Fund Direct Plan IDCW,Unknown,Direct,IDCW
0P0001NI4X.BO,Edelweiss Nifty 50 Index Fund Regular Plan Growth,Unknown,Regular,Growth
0P0001NI4Y.BO,Edelweiss Nifty 50 Index Fund Regular Plan IDCW,Unknown,Regular,IDCW
0P0001ST32.BO,Edelweiss Nifty Alpha Low Volatility 30 Index Fund - Direct Plan - Growth,Unknown,Direct,Growth
0P0001ST33.BO,Edelweiss Nifty Alpha Low Volatility 30 Index Fund - Direct Plan - IDCW Payout,Unknown,Direct,IDCW
0P0001ST36.BO,Edelweiss Nifty Alpha Low Volatility 30 Index Fund - Regular Plan - Growth,Unknown,Regular,Growth
0P0001ST37.BO,Edelweiss Nifty Alpha Low Volatility 30 Index Fund - Regular Plan - IDCW Payout,Unknown,Regular,IDCW
0P0001NQZ4.BO,Edelweiss NIFTY Large Midcap 250 Index Fund - Direct Plan Growth,Unknown,Direct,Growth
0P0001NQZ6.BO,Edelweiss NIFTY Large Midcap 250 Index Fund - Direct Plan Payout,Unknown,Direct,IDCW
0P0001NQZ8.BO,Edelweiss NIFTY Large Midcap 250 Index Fund - Regular Plan Growth,Unknown,Regular,Growth
0P0001NQZA.BO,Edelweiss NIFTY Large Midcap 250 Index Fund - Regular Plan Payout,Unknown,Regular,IDCW
0P0002CA34.BO,Edelweiss Nifty LargeMidcap 250 Plus 8-13 yr G-Sec 70-30 Index Fund Direct Plan Growth,Unknown,Direct,Growth
0P0002CA3D.BO,Edelweiss Nifty LargeMidcap 250 Plus 8-13 yr G-Sec 70-30 Index Fund Regular Plan Growth,Unknown,Regular,Growth
0P0002CA37.BO,Edelweiss Nifty LargeMidcap250 Plus 8-13 yr G-Sec 70-30 Index Fund - Direct Plan - Quarterly IDCW,Unknown,Direct,IDCW
0P0002CA3F.BO,Edelweiss Nifty LargeMidcap250 Plus 8-13 yr G-Sec 70-30 Index Fund - Regular Plan - Quarterly IDCW,Unknown,Regular,IDCW
0P0002CA36.BO,Edelweiss Nifty LargeMidcap250 Plus 8-13 yr G-Sec 70-30 Index Fund Direct Plan Monthly IDCW,Unknown,Direct,IDCW
0P0002CA3E.BO,Edelweiss Nifty LargeMidcap250 Plus 8-13 yr G-Sec 70-30 Index Fund Regular Plan Monthly IDCW,Unknown,Regular,IDCW
0P0001Q0UT.BO,Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Direct Plan - Growth,Unknown,Direct,Growth
0P0001Q0UU.BO,Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Direct Plan - IDCW,Unknown,Direct,IDCW
0P0001Q0UX.BO,Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Regular Plan - Growth,Unknown,Regular,Growth
0P0001Q0UY.BO,Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Regular Plan - IDCW,Unknown,Regular,IDCW
0P0001Q0U5.BO,Edelweiss Nifty Next 50 Index Fund - Direct Plan - Growth,Unknown,Direct,Growth
0P0001Q0U7.BO,Edelweiss Nifty Next 50 Index Fund - Direct Plan - IDCW,Unknown,Direct,IDCW
0P0001Q0U9.BO,Edelweiss Nifty Next 50 Index Fund - Regular Plan - Growth,Unknown,Regular,Growth
0P0001Q0UB.BO,Edelweiss Nifty Next 50 Index Fund - Regular Plan - IDCW,Unknown,Regular,IDCW
0P0001LVS0.BO,Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50: 50 Index Fund - Regular Plan - IDCW Option,Unknown,Regular,IDCW
0P0001LVRW.BO,Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Direct Plan - Growth,Unknown,Direct,Growth
0P0001LVRX.BO,Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Direct Plan - IDCW Option,Unknown,Direct,IDCW
0P0001LVRZ.BO,Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Regular Plan - Growth,Unknown,Regular,Growth
0P0001NFYL.BO,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Direct Plan - IDCW,Unknown,Direct,IDCW
0P0001NFYK.BO,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Direct Plan Growth,Unknown,Direct,Growth
0P0001NFYN.BO,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Regular Plan - Growth,Unknown,Regular,Growth
0P0001NFYO.BO,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Regular Plan - IDCW,Unknown,Regular,IDCW
0P0001Q0UH.BO,Edelweiss Nifty Smallcap 250 Index Fund - Direct Plan - Growth,Unknown,Direct,Growth
0P0001Q0UI.BO,Edelweiss Nifty Smallcap 250 Index Fund - Direct Plan - IDCW,Unknown,Direct,IDCW
0P0001Q0UL.BO,Edelweiss Nifty Smallcap 250 Index Fund - Regular Plan - Growth,Unknown,Regular,Growth
0P0001Q0UM.BO,Edelweiss Nifty Smallcap 250 Index Fund - Regular Plan - IDCW,Unknown,Regular,IDCW
0P0001TWEX.BO,Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund - Direct - Growth,Unknown,Direct,Growth
0P0001TWEQ.BO,Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund - Direct - IDCW - Payout,Unknown,Direct,IDCW
0P0001TWET.BO,Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund - Regular - Growth,Unknown,Regular,Growth
0P0001TWEU.BO,Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund - Regular - IDCW - Payout,Unknown,Regular,IDCW
0P0000XW5E.BO,Franklin India INDEX FUND- NSE Nifty 50 Index Fund - Direct - IDCW,Franklin Templeton Mutual Fund,Direct,IDCW
0P00005VD6.BO,Franklin India Index Fund- NSE Nifty 50 Index Fund - Growth,Franklin Templeton Mutual Fund,Unknown,Growth
0P00005VD4.BO,Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND - IDCW,Franklin Templeton Mutual Fund,Unknown,IDCW
0P0000XW5F.BO,Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND- Direct - Growth,Franklin Templeton Mutual Fund,Direct,Growth
